Postal_Code,City_Name,State,Website_Low,Website_High,COD_Serviceable
581115,HAVERI,KA,10,12,No COD
581118,HAVERI,KA,10,12,No COD
581314,KARWAR,KA,10,12,No COD
581320,KARWAR,KA,10,12,No COD
581402,SIRSI,KA,9,11,No COD
582101,GADAG,KA,9,11,No COD
583101,BELLARY,KA,9,11,No COD
583102,BELLARY,KA,9,11,No COD
583103,BELLARY,KA,9,11,No COD
583104,BELLARY,KA,9,11,No COD
583123,BELLARY,KA,9,11,No COD
583201,BELLARY,KA,9,11,No COD
583202,BELLARY,KA,9,11,No COD
583203,BELLARY,KA,9,11,No COD
583227,BELLARY,KA,9,11,No COD
584101,RAICHUR,KA,9,11,No COD
584102,RAICHUR,KA,9,11,No COD
584123,RAICHUR,KA,9,11,No COD
584128,RAICHUR,KA,9,11,No COD
585101,GULBARGA,KA,9,11,No COD
585102,GULBARGA,KA,9,11,No COD
585103,GULBARGA,KA,9,11,No COD
585104,GULBARGA,KA,9,11,No COD
585105,GULBARGA,KA,9,11,No COD
585223,GULBARGA,KA,9,11,No COD
585228,GULBARGA,KA,9,11,No COD
585229,GULBARGA,KA,9,11,No COD
585401,BIDAR,KA,10,12,No COD
585403,BIDAR,KA,10,12,No COD
586101,BIJAPUR,KA,10,12,No COD
586103,BIJAPUR,KA,10,12,No COD
587101,BAGALKOT,KA,10,12,No COD
590001,BELGAUM,KA,7,9,COD
590002,BELGAUM,KA,7,9,COD
590003,BELGAUM,KA,7,9,COD
590004,BELGAUM,KA,7,9,COD
590005,BELGAUM,KA,7,9,COD
590006,BELGAUM,KA,7,9,COD
590007,BELGAUM,KA,7,9,COD
590008,BELGAUM,KA,7,9,COD
590009,BELGAUM,KA,7,9,COD
590010,BELGAUM,KA,7,9,COD
590011,BELGAUM,KA,7,9,COD
590012,BELGAUM,KA,7,9,COD
590013,BELGAUM,KA,7,9,COD
590014,BELGAUM,KA,7,9,COD
590015,BELGAUM,KA,7,9,COD
590016,BELGAUM,KA,7,9,COD
591108,BELGAUM,KA,7,9,COD
591113,BELGAUM,KA,7,9,COD
591181,BELGAUM,KA,7,9,No COD
600001,CHENNAI,TN,5,7,COD
600002,CHENNAI,TN,5,7,COD
600003,CHENNAI,TN,5,7,COD
600004,CHENNAI,TN,5,7,COD
600005,CHENNAI,TN,5,7,COD
600006,CHENNAI,TN,5,7,COD
600007,CHENNAI,TN,5,7,COD
600008,CHENNAI,TN,5,7,COD
600009,CHENNAI,TN,5,7,COD
600010,CHENNAI,TN,5,7,COD
600011,CHENNAI,TN,5,7,COD
600012,CHENNAI,TN,5,7,COD
600013,CHENNAI,TN,5,7,COD
600014,CHENNAI,TN,5,7,COD
600015,CHENNAI,TN,5,7,COD
600016,CHENNAI,TN,5,7,COD
600017,CHENNAI,TN,5,7,COD
600018,CHENNAI,TN,5,7,COD
600019,CHENNAI,TN,5,7,COD
600020,CHENNAI,TN,5,7,COD
600021,CHENNAI,TN,5,7,COD
600022,CHENNAI,TN,5,7,COD
600023,CHENNAI,TN,5,7,COD
600024,CHENNAI,TN,5,7,COD
600025,CHENNAI,TN,5,7,COD
600026,CHENNAI,TN,5,7,COD
600027,CHENNAI,TN,5,7,COD
600028,CHENNAI,TN,5,7,COD
600029,CHENNAI,TN,5,7,COD
600030,CHENNAI,TN,5,7,COD
600031,CHENNAI,TN,5,7,COD
600032,CHENNAI,TN,5,7,COD
600033,CHENNAI,TN,5,7,COD
600034,CHENNAI,TN,5,7,COD
600035,CHENNAI,TN,5,7,COD
600036,CHENNAI,TN,5,7,COD
600037,CHENNAI,TN,5,7,COD
600038,CHENNAI,TN,5,7,COD
600039,CHENNAI,TN,5,7,COD
600040,CHENNAI,TN,5,7,COD
600041,CHENNAI,TN,5,7,COD
600042,CHENNAI,TN,5,7,COD
600043,CHENNAI,TN,5,7,COD
600044,CHENNAI,TN,5,7,COD
600045,CHENNAI,TN,5,7,COD
600046,CHENNAI,TN,5,7,COD
600047,CHENNAI,TN,5,7,COD
600048,MARAIMALAI NAGAR,TN,5,7,COD
600049,CHENNAI,TN,5,7,COD
600050,CHENNAI,TN,5,7,COD
600051,CHENNAI,TN,5,7,COD
600052,CHENNAI,TN,5,7,COD
600053,CHENNAI,TN,5,7,COD
600054,CHENNAI,TN,5,7,COD
600055,CHENNAI,TN,5,7,COD
600056,CHENNAI,TN,5,7,COD
600057,CHENNAI,TN,5,7,COD
600058,CHENNAI,TN,5,7,COD
600059,CHENNAI,TN,5,7,COD
600060,CHENNAI,TN,5,7,COD
600061,CHENNAI,TN,5,7,COD
600062,CHENNAI,TN,5,7,COD
600063,MARAIMALAI NAGAR,TN,5,7,COD
600064,CHENNAI,TN,5,7,COD
600065,CHENNAI,TN,5,7,COD
600066,CHENNAI,TN,5,7,COD
600067,CHENNAI,TN,5,7,COD
600068,CHENNAI,TN,5,7,COD
600069,CHENNAI,TN,5,7,COD
600070,CHENNAI,TN,5,7,COD
600071,CHENNAI,TN,5,7,COD
600072,CHENNAI,TN,5,7,COD
600073,CHENNAI,TN,5,7,COD
600074,CHENNAI,TN,5,7,COD
600075,CHENNAI,TN,5,7,COD
600076,CHENNAI,TN,5,7,COD
600077,CHENNAI,TN,5,7,COD
600078,CHENNAI,TN,5,7,COD
600079,CHENNAI,TN,5,7,COD
600080,CHENNAI,TN,5,7,COD
600081,CHENNAI,TN,5,7,COD
600082,CHENNAI,TN,5,7,COD
600083,CHENNAI,TN,5,7,COD
600084,CHENNAI,TN,5,7,COD
600085,CHENNAI,TN,5,7,COD
600086,CHENNAI,TN,5,7,COD
600087,CHENNAI,TN,5,7,COD
600088,CHENNAI,TN,5,7,COD
600089,CHENNAI,TN,5,7,COD
600090,CHENNAI,TN,5,7,COD
600091,CHENNAI,TN,5,7,COD
600092,CHENNAI,TN,5,7,COD
600093,CHENNAI,TN,5,7,COD
600094,CHENNAI,TN,5,7,COD
600095,CHENNAI,TN,5,7,COD
600096,CHENNAI,TN,5,7,COD
600097,CHENNAI,TN,5,7,COD
600098,CHENNAI,TN,5,7,COD
600099,CHENNAI,TN,5,7,COD
600100,CHENNAI,TN,5,7,COD
600101,CHENNAI,TN,5,7,COD
600102,CHENNAI,TN,5,7,COD
600103,CHENNAI,TN,5,7,COD
600104,CHENNAI,TN,5,7,COD
600105,CHENNAI,TN,5,7,COD
600106,CHENNAI,TN,5,7,COD
600107,CHENNAI,TN,5,7,COD
600108,CHENNAI,TN,5,7,COD
600109,CHENNAI,TN,5,7,COD
600110,CHENNAI,TN,5,7,COD
600111,CHENNAI,TN,5,7,COD
600112,CHENNAI,TN,5,7,COD
600113,CHENNAI,TN,5,7,COD
600114,CHENNAI,TN,5,7,COD
600115,CHENNAI,TN,5,7,COD
600116,CHENNAI,TN,5,7,COD
600117,CHENNAI,TN,5,7,COD
600118,CHENNAI,TN,5,7,COD
600119,CHENNAI,TN,5,7,COD
600120,CHENNAI,TN,5,7,COD
600122,SRIPERUMBUDUR,TN,5,7,COD
600123,TIRUVALLUR,TN,5,7,COD
600124,TIRUVALLUR,TN,5,7,COD
600125,CHENNAI,TN,5,7,COD
600126,CHENNAI,TN,5,7,COD
601101,TIRUVALLUR,TN,7,9,No COD
601102,TIRUVALLUR,TN,7,9,No COD
601103,TIRUVALLUR,TN,7,9,No COD
601201,GUMMIDIPOONDI,TN,6,8,COD
601202,GUMMIDIPOONDI,TN,6,8,No COD
601203,GUMMIDIPOONDI,TN,6,8,COD
601204,GUMMIDIPOONDI,TN,6,8,COD
601205,GUMMIDIPOONDI,TN,6,8,No COD
601206,GUMMIDIPOONDI,TN,6,8,COD
601301,MARAIMALAI NAGAR,TN,6,8,COD
601302,CHENNAI,TN,6,8,COD
602001,TIRUVALLUR,TN,6,8,No COD
602002,TIRUVALLUR,TN,6,8,No COD
602003,TIRUVALLUR,TN,6,8,No COD
602023,TIRUVALLUR,TN,6,8,No COD
602024,TIRUVALLUR,TN,6,8,No COD
602025,TIRUVALLUR,TN,6,8,No COD
602026,TIRUVALLUR,TN,6,8,No COD
602101,SRIPERUMBUDUR,TN,5,7,COD
602103,CHENNAI,TN,5,7,COD
602104,CHENNAI,TN,5,7,COD
602105,SRIPERUMBUDUR,TN,5,7,COD
602106,SRIPERUMBUDUR,TN,5,7,COD
602107,SRIPERUMBUDUR,TN,5,7,COD
602117,SRIPERUMBUDUR,TN,5,7,COD
603001,CHENGALPATTU,TN,6,8,No COD
603002,MARAIMALAI NAGAR,TN,6,8,COD
603004,MARAIMALAI NAGAR,TN,6,8,COD
603101,CHENGALPATTU,TN,6,8,No COD
603102,CHENGALPATTU,TN,6,8,COD
603103,CHENNAI,TN,6,8,COD
603104,CHENGALPATTU,TN,6,8,No COD
603109,CHENGALPATTU,TN,6,8,No COD
603110,CHENNAI,TN,6,8,No COD
603111,CHENGALPATTU,TN,6,8,No COD
603112,CHENNAI,TN,6,8,No COD
603201,CHENGALPATTU,TN,8,10,No COD
603202,MARAIMALAI NAGAR,TN,8,10,COD
603203,MARAIMALAI NAGAR,TN,8,10,COD
603204,MARAIMALAI NAGAR,TN,8,10,COD
603209,MARAIMALAI NAGAR,TN,8,10,COD
603210,CHENNAI,TN,8,10,COD
603301,CHENGALPATTU,TN,8,10,No COD
603303,CHENGALPATTU,TN,8,10,No COD
603306,CHENGALPATTU,TN,8,10,No COD
603308,CHENGALPATTU,TN,8,10,No COD
603312,CHENGALPATTU,TN,8,10,No COD
603319,CHENGALPATTU,TN,8,10,No COD
603406,CHENGALPATTU,TN,8,10,No COD
604001,TINDIVANAM,TN,7,9,No COD
604151,PONDICHERRY,PY,7,9,No COD
604152,PONDICHERRY,PY,7,9,No COD
604202,PONDICHERRY,PY,7,9,COD
604204,PONDICHERRY,PY,7,9,No COD
604205,PONDICHERRY,PY,7,9,No COD
604206,PONDICHERRY,PY,7,9,No COD
604207,PONDICHERRY,PY,7,9,No COD
604301,PONDICHERRY,PY,7,9,No COD
604302,PONDICHERRY,PY,7,9,No COD
604304,PONDICHERRY,PY,7,9,No COD
604306,PONDICHERRY,PY,7,9,No COD
604307,PONDICHERRY,PY,7,9,No COD
604401,TIRUVANNAMALAI,TN,7,9,No COD
604402,PONDICHERRY,PY,7,9,No COD
604403,TIRUVANNAMALAI,TN,7,9,No COD
604405,PONDICHERRY,PY,7,9,No COD
604407,TIRUVANNAMALAI,TN,7,9,COD
604408,TIRUVANNAMALAI,TN,7,9,COD
604409,TIRUVANNAMALAI,TN,7,9,No COD
604501,PONDICHERRY,PY,7,9,No COD
604601,TIRUVANNAMALAI,TN,7,9,COD
605001,PONDICHERRY,PY,6,8,COD
605002,PONDICHERRY,PY,6,8,COD
605003,PONDICHERRY,PY,6,8,COD
605004,PONDICHERRY,PY,6,8,COD
605005,PONDICHERRY,PY,6,8,COD
605006,PONDICHERRY,PY,6,8,COD
605007,PONDICHERRY,PY,6,8,COD
605008,PONDICHERRY,PY,6,8,COD
605009,PONDICHERRY,PY,6,8,COD
605010,PONDICHERRY,PY,6,8,COD
605011,PONDICHERRY,PY,6,8,COD
605012,PONDICHERRY,PY,6,8,COD
605013,PONDICHERRY,PY,6,8,COD
605014,PONDICHERRY,PY,6,8,COD
605101,PONDICHERRY,PY,6,8,COD
605102,PONDICHERRY,PY,6,8,COD
605104,PONDICHERRY,PY,6,8,COD
605105,PONDICHERRY,PY,6,8,COD
605106,PONDICHERRY,PY,6,8,COD
605107,PONDICHERRY,PY,6,8,COD
605108,PONDICHERRY,PY,6,8,COD
605109,VILLUPURAM,TN,6,8,No COD
605110,PONDICHERRY,PY,6,8,COD
605111,PONDICHERRY,PY,6,8,COD
605201,PONDICHERRY,PY,8,10,COD
605202,PONDICHERRY,PY,8,10,COD
605203,PONDICHERRY,PY,8,10,COD
605301,PONDICHERRY,PY,8,10,COD
605501,PONDICHERRY,PY,8,10,COD
605502,PONDICHERRY,PY,8,10,COD
605601,PONDICHERRY,PY,8,10,COD
605602,VILLUPURAM,TN,8,10,No COD
605652,VILLUPURAM,TN,8,10,No COD
605702,TIRUVANNAMALAI,TN,8,10,No COD
605754,VILLUPURAM,TN,8,10,No COD
606001,CUDDALORE,TN,8,10,No COD
606003,CUDDALORE,TN,8,10,No COD
606103,CUDDALORE,TN,9,11,No COD
606105,CUDDALORE,TN,9,11,No COD
606106,CUDDALORE,TN,9,11,No COD
606107,VILLUPURAM,TN,9,11,No COD
606108,CUDDALORE,TN,9,11,No COD
606110,CUDDALORE,TN,9,11,No COD
606111,CUDDALORE,TN,9,11,No COD
606201,VILLUPURAM,TN,9,11,No COD
606202,VILLUPURAM,TN,9,11,No COD
606203,VILLUPURAM,TN,9,11,No COD
606206,VILLUPURAM,TN,9,11,No COD
606207,VILLUPURAM,TN,9,11,No COD
606208,VILLUPURAM,TN,9,11,No COD
606302,CUDDALORE,TN,10,12,No COD
606304,CUDDALORE,TN,10,12,No COD
606401,VILLUPURAM,TN,9,11,No COD
606402,VILLUPURAM,TN,9,11,No COD
606601,TIRUVANNAMALAI,TN,8,10,No COD
606603,TIRUVANNAMALAI,TN,8,10,No COD
606604,TIRUVANNAMALAI,TN,8,10,No COD
606611,TIRUVANNAMALAI,TN,8,10,No COD
606701,TIRUVANNAMALAI,TN,9,11,No COD
606702,TIRUVANNAMALAI,TN,9,11,No COD
606703,TIRUVANNAMALAI,TN,9,11,No COD
606704,TIRUVANNAMALAI,TN,9,11,No COD
606705,TIRUVANNAMALAI,TN,9,11,No COD
606707,TIRUVANNAMALAI,TN,9,11,No COD
606709,TIRUVANNAMALAI,TN,9,11,No COD
606751,TIRUVANNAMALAI,TN,9,11,No COD
606753,TIRUVANNAMALAI,TN,9,11,No COD
606754,TIRUVANNAMALAI,TN,9,11,No COD
606801,TIRUVANNAMALAI,TN,9,11,No COD
606802,TIRUVANNAMALAI,TN,9,11,No COD
606803,TIRUVANNAMALAI,TN,9,11,No COD
606807,TIRUVANNAMALAI,TN,9,11,No COD
606903,TIRUVANNAMALAI,TN,9,11,No COD
606905,TIRUVANNAMALAI,TN,9,11,No COD
606906,TIRUVANNAMALAI,TN,9,11,No COD
607001,CUDDALORE,TN,8,10,No COD
607002,CUDDALORE,TN,8,10,No COD
607003,CUDDALORE,TN,8,10,No COD
607005,PONDICHERRY,PY,8,10,No COD
607102,CUDDALORE,TN,8,10,No COD
607103,CUDDALORE,TN,8,10,No COD
607104,CUDDALORE,TN,8,10,No COD
607105,CUDDALORE,TN,8,10,No COD
607106,VILLUPURAM,TN,8,10,No COD
607107,CUDDALORE,TN,8,10,No COD
607108,CUDDALORE,TN,8,10,No COD
607204,VILLUPURAM,TN,9,11,No COD
607302,CUDDALORE,TN,9,11,No COD
607303,CUDDALORE,TN,9,11,No COD
607401,CUDDALORE,TN,8,10,No COD
607402,PONDICHERRY,PY,8,10,COD
607801,VILLUPURAM,TN,8,10,No COD
607802,VILLUPURAM,TN,8,10,No COD
607803,VILLUPURAM,TN,8,10,No COD
607807,VILLUPURAM,TN,8,10,No COD
608001,CUDDALORE,TN,8,10,No COD
608002,CUDDALORE,TN,8,10,No COD
608102,CUDDALORE,TN,8,10,No COD
608301,CUDDALORE,TN,8,10,No COD
608302,CUDDALORE,TN,8,10,No COD
608303,CUDDALORE,TN,8,10,No COD
608305,CUDDALORE,TN,8,10,No COD
608601,CUDDALORE,TN,8,10,No COD
608602,CUDDALORE,TN,8,10,No COD
608702,CUDDALORE,TN,8,10,No COD
609001,NAGAPATTINAM,TN,8,10,No COD
609003,NAGAPATTINAM,TN,8,10,No COD
609102,NAGAPATTINAM,TN,8,10,No COD
609103,NAGAPATTINAM,TN,8,10,No COD
609105,NAGAPATTINAM,TN,8,10,No COD
609110,NAGAPATTINAM,TN,8,10,No COD
609111,NAGAPATTINAM,TN,8,10,No COD
609112,NAGAPATTINAM,TN,8,10,No COD
609117,NAGAPATTINAM,TN,8,10,No COD
609201,NAGAPATTINAM,TN,9,11,No COD
609202,NAGAPATTINAM,TN,9,11,No COD
609203,NAGAPATTINAM,TN,9,11,No COD
609301,NAGAPATTINAM,TN,9,11,No COD
609307,NAGAPATTINAM,TN,9,11,No COD
609309,NAGAPATTINAM,TN,9,11,No COD
609311,NAGAPATTINAM,TN,9,11,No COD
609314,NAGAPATTINAM,TN,9,11,No COD
609401,NAGAPATTINAM,TN,9,11,No COD
609403,NAGAPATTINAM,TN,9,11,No COD
609404,NAGAPATTINAM,TN,9,11,No COD
609501,TIRUVARUR,TN,9,11,No COD
609504,TIRUVARUR,TN,9,11,No COD
609602,KARAIKAL,PY,7,9,No COD
609603,KARAIKAL,PY,7,9,No COD
609604,KARAIKAL,PY,7,9,No COD
609605,KARAIKAL,PY,7,9,No COD
609606,KARAIKAL,PY,7,9,No COD
609607,KARAIKAL,PY,7,9,No COD
609609,KARAIKAL,PY,7,9,No COD
609702,NAGAPATTINAM,TN,9,11,No COD
609703,NAGAPATTINAM,TN,9,11,No COD
609801,NAGAPATTINAM,TN,9,11,No COD
609802,NAGAPATTINAM,TN,9,11,No COD
609803,NAGAPATTINAM,TN,9,11,No COD
609805,NAGAPATTINAM,TN,9,11,No COD
609806,NAGAPATTINAM,TN,9,11,No COD
609807,NAGAPATTINAM,TN,9,11,No COD
609810,NAGAPATTINAM,TN,9,11,No COD
610001,TIRUVARUR,TN,8,10,No COD
610101,TIRUVARUR,TN,8,10,No COD
610102,TIRUVARUR,TN,8,10,No COD
610105,TIRUVARUR,TN,8,10,No COD
610106,TIRUVARUR,TN,8,10,No COD
610109,TIRUVARUR,TN,8,10,No COD
610201,TIRUVARUR,TN,8,10,No COD
610204,TIRUVARUR,TN,8,10,No COD
610206,TIRUVARUR,TN,8,10,No COD
610207,NAGAPATTINAM,TN,9,11,No COD
610211,NAGAPATTINAM,TN,9,11,No COD
611001,NAGAPATTINAM,TN,9,11,No COD
611002,NAGAPATTINAM,TN,9,11,No COD
611101,NAGAPATTINAM,TN,9,11,No COD
611104,NAGAPATTINAM,TN,9,11,No COD
611105,NAGAPATTINAM,TN,9,11,No COD
611109,NAGAPATTINAM,TN,9,11,No COD
611110,NAGAPATTINAM,TN,9,11,No COD
611111,NAGAPATTINAM,TN,9,11,No COD
612001,KUMBAKONAM,TN,10,12,No COD
612002,KUMBAKONAM,TN,10,12,No COD
612101,KUMBAKONAM,TN,10,12,No COD
612102,KUMBAKONAM,TN,10,12,No COD
612103,KUMBAKONAM,TN,10,12,No COD
612104,KUMBAKONAM,TN,10,12,No COD
612107,KUMBAKONAM,TN,10,12,No COD
612108,KUMBAKONAM,TN,10,12,No COD
612201,KUMBAKONAM,TN,10,12,No COD
612203,KUMBAKONAM,TN,10,12,No COD
612204,KUMBAKONAM,TN,10,12,No COD
612301,THANJAVUR,TN,9,11,No COD
612302,THANJAVUR,TN,9,11,No COD
612402,KUMBAKONAM,TN,9,11,No COD
612502,KUMBAKONAM,TN,9,11,No COD
612503,KUMBAKONAM,TN,9,11,No COD
612504,KUMBAKONAM,TN,9,11,No COD
612601,KUMBAKONAM,TN,9,11,No COD
612602,KUMBAKONAM,TN,9,11,No COD
612604,KUMBAKONAM,TN,9,11,No COD
612605,KUMBAKONAM,TN,9,11,No COD
612610,KUMBAKONAM,TN,9,11,No COD
612701,THANJAVUR,TN,9,11,No COD
612702,KUMBAKONAM,TN,9,11,No COD
612703,KUMBAKONAM,TN,9,11,No COD
612801,THANJAVUR,TN,9,11,No COD
612802,THANJAVUR,TN,9,11,No COD
612804,THANJAVUR,TN,9,11,No COD
612904,ARIYALUR,TN,9,11,No COD
613001,THANJAVUR,TN,10,12,No COD
613003,THANJAVUR,TN,10,12,No COD
613004,THANJAVUR,TN,10,12,No COD
613005,THANJAVUR,TN,10,12,No COD
613006,THANJAVUR,TN,10,12,No COD
613007,THANJAVUR,TN,10,12,No COD
613008,THANJAVUR,TN,10,12,No COD
613009,THANJAVUR,TN,10,12,No COD
613103,THANJAVUR,TN,10,12,No COD
613104,THANJAVUR,TN,10,12,No COD
613201,THANJAVUR,TN,10,12,No COD
613204,THANJAVUR,TN,10,12,No COD
613301,PUDUKKOTTAI,TN,9,11,No COD
613303,THANJAVUR,TN,9,11,No COD
613501,THANJAVUR,TN,9,11,No COD
613502,THANJAVUR,TN,9,11,No COD
613504,THANJAVUR,TN,9,11,No COD
613701,TIRUVARUR,TN,9,11,No COD
613704,TIRUVARUR,TN,9,11,No COD
614001,TIRUVARUR,TN,9,11,No COD
614015,THANJAVUR,TN,9,11,No COD
614016,THANJAVUR,TN,9,11,No COD
614017,THANJAVUR,TN,9,11,No COD
614018,THANJAVUR,TN,9,11,No COD
614019,THANJAVUR,TN,9,11,No COD
614020,THANJAVUR,TN,9,11,No COD
614101,THANJAVUR,TN,9,11,No COD
614102,TIRUVARUR,TN,9,11,No COD
614103,THANJAVUR,TN,9,11,No COD
614201,THANJAVUR,TN,9,11,No COD
614203,THANJAVUR,TN,9,11,No COD
614204,THANJAVUR,TN,9,11,No COD
614205,THANJAVUR,TN,9,11,No COD
614206,THANJAVUR,TN,9,11,No COD
614207,THANJAVUR,TN,9,11,No COD
614208,THANJAVUR,TN,9,11,No COD
614210,THANJAVUR,TN,9,11,No COD
614211,THANJAVUR,TN,9,11,No COD
614301,THANJAVUR,TN,9,11,No COD
614302,THANJAVUR,TN,9,11,No COD
614303,THANJAVUR,TN,9,11,No COD
614403,THANJAVUR,TN,9,11,No COD
614404,THANJAVUR,TN,9,11,No COD
614601,PATTUKOTTAI,TN,8,10,No COD
614602,PATTUKOTTAI,TN,8,10,No COD
614612,PERUMANALLUR,TN,9,11,No COD
614614,PATTUKOTTAI,TN,9,11,No COD
614616,PUDUKKOTTAI,TN,9,11,No COD
614617,PUDUKKOTTAI,TN,9,11,No COD
614618,PUDUKKOTTAI,TN,9,11,No COD
614622,PUDUKKOTTAI,TN,9,11,No COD
614624,PUDUKKOTTAI,TN,9,11,No COD
614625,PUDUKKOTTAI,TN,9,11,No COD
614628,PATTUKOTTAI,TN,9,11,No COD
614701,PATTUKOTTAI,TN,9,11,No COD
614704,PATTUKOTTAI,TN,9,11,No COD
614707,PATTUKOTTAI,TN,9,11,No COD
614708,THANJAVUR,TN,9,11,No COD
614711,PATTUKOTTAI,TN,9,11,No COD
614712,PATTUKOTTAI,TN,9,11,No COD
614713,TIRUTHURAIPUNDI,TN,9,11,No COD
614714,PATTUKOTTAI,TN,9,11,No COD
614715,PATTUKOTTAI,TN,9,11,No COD
614716,PATTUKOTTAI,TN,9,11,No COD
614717,THANJAVUR,TN,9,11,No COD
614723,PATTUKOTTAI,TN,9,11,No COD
614802,PATTUKOTTAI,TN,9,11,No COD
614804,THANJAVUR,TN,9,11,No COD
614806,PATTUKOTTAI,TN,9,11,No COD
614808,PATTUKOTTAI,TN,9,11,No COD
614809,PATTUKOTTAI,TN,9,11,No COD
614810,VEDARANIAM,TN,9,11,No COD
614901,PATTUKOTTAI,TN,9,11,No COD
614902,PATTUKOTTAI,TN,9,11,No COD
614903,PATTUKOTTAI,TN,9,11,No COD
614906,PATTUKOTTAI,TN,9,11,No COD
620001,TIRUCHIRAPALLY,TN,8,10,COD
620002,TIRUCHIRAPALLY,TN,8,10,COD
620003,TIRUCHIRAPALLY,TN,8,10,COD
620004,TIRUCHIRAPALLY,TN,8,10,COD
620005,TIRUCHIRAPALLY,TN,8,10,COD
620006,TIRUCHIRAPALLY,TN,8,10,COD
620007,TIRUCHIRAPALLY,TN,8,10,COD
620008,TIRUCHIRAPALLY,TN,8,10,COD
620009,TIRUCHIRAPALLY,TN,8,10,COD
620010,TIRUCHIRAPALLY,TN,8,10,COD
620011,TIRUCHIRAPALLY,TN,8,10,COD
620012,TIRUCHIRAPALLY,TN,8,10,COD
620013,TIRUCHIRAPALLY,TN,8,10,COD
620014,TIRUCHIRAPALLY,TN,8,10,COD
620015,TIRUCHIRAPALLY,TN,8,10,COD
620016,TIRUCHIRAPALLY,TN,8,10,COD
620017,TIRUCHIRAPALLY,TN,8,10,COD
620018,TIRUCHIRAPALLY,TN,8,10,COD
620019,TIRUCHIRAPALLY,TN,8,10,COD
620020,TIRUCHIRAPALLY,TN,8,10,COD
620021,TIRUCHIRAPALLY,TN,8,10,COD
620022,TIRUCHIRAPALLY,TN,8,10,COD
620023,TIRUCHIRAPALLY,TN,8,10,COD
620024,TIRUCHIRAPALLY,TN,8,10,COD
620025,TIRUCHIRAPALLY,TN,8,10,COD
620026,TIRUCHIRAPALLY,TN,8,10,COD
620101,TRICHY,TN,9,11,No COD
620102,TRICHY,TN,9,11,No COD
621001,TRICHY,TN,9,11,No COD
621002,TRICHY,TN,9,11,No COD
621003,TRICHY,TN,9,11,No COD
621005,TRICHY,TN,9,11,No COD
621006,TRICHY,TN,9,11,No COD
621007,TRICHY,TN,9,11,No COD
621008,TRICHY,TN,9,11,No COD
621010,TRICHY,TN,9,11,No COD
621011,TRICHY,TN,9,11,No COD
621012,TRICHY,TN,9,11,No COD
621014,TRICHY,TN,9,11,No COD
621103,TRICHY,TN,9,11,No COD
621104,TRICHY,TN,9,11,No COD
621108,TRICHY,TN,9,11,No COD
621109,TRICHY,TN,9,11,No COD
621111,TRICHY,TN,9,11,No COD
621112,TRICHY,TN,9,11,No COD
621115,TRICHY,TN,9,11,No COD
621116,TRICHY,TN,9,11,No COD
621118,TRICHY,TN,9,11,No COD
621133,TRICHY,TN,9,11,No COD
621203,TRICHY,TN,9,11,No COD
621205,TRICHY,TN,9,11,No COD
621206,TRICHY,TN,9,11,No COD
621207,TRICHY,TN,9,11,No COD
621208,TRICHY,TN,9,11,No COD
621209,TRICHY,TN,9,11,No COD
621210,TRICHY,TN,9,11,No COD
621211,TIRUCHIRAPALLY,TN,8,10,No COD
621212,TIRUCHIRAPALLY,TN,8,10,No COD
621213,TRICHY,TN,8,10,No COD
621214,TRICHY,TN,8,10,No COD
621215,TRICHY,TN,8,10,No COD
621216,TRICHY,TN,8,10,No COD
621218,TRICHY,TN,8,10,No COD
621220,PERAMBALUR,TN,9,11,No COD
621305,TIRUCHIRAPALLY,TN,9,11,No COD
621306,TIRUCHIRAPALLY,TN,9,11,No COD
621307,TIRUCHIRAPALLY,TN,9,11,No COD
621308,TIRUCHIRAPALLY,TN,9,11,No COD
621310,TIRUCHIRAPALLY,TN,9,11,No COD
621311,TIRUCHIRAPALLY,TN,9,11,No COD
621314,TIRUCHIRAPALLY,TN,9,11,No COD
621315,TIRUCHIRAPALLY,TN,9,11,No COD
621316,TIRUCHIRAPALLY,TN,9,11,No COD
621651,TIRUCHIRAPALLY,TN,9,11,No COD
621652,TIRUCHIRAPALLY,TN,9,11,No COD
621653,TIRUCHIRAPALLY,TN,9,11,No COD
621702,TIRUCHIRAPALLY,TN,9,11,No COD
621703,TIRUCHIRAPALLY,TN,9,11,No COD
621704,TIRUCHIRAPALLY,TN,9,11,No COD
621705,TIRUCHIRAPALLY,TN,9,11,No COD
621706,TIRUCHIRAPALLY,TN,9,11,No COD
621707,TRICHY,TN,9,11,No COD
621708,TRICHY,TN,9,11,No COD
621710,TRICHY,TN,9,11,No COD
621711,TRICHY,TN,9,11,No COD
621712,TRICHY,TN,9,11,No COD
621713,TRICHY,TN,9,11,No COD
621715,TRICHY,TN,9,11,No COD
621717,TRICHY,TN,9,11,No COD
621730,TRICHY,TN,9,11,No COD
621801,TRICHY,TN,9,11,No COD
621803,TRICHY,TN,9,11,No COD
621804,TRICHY,TN,9,11,No COD
621806,TRICHY,TN,9,11,No COD
622001,PUDUKKOTTAI,TN,8,10,No COD
622002,PUDUKKOTTAI,TN,8,10,No COD
622101,PUDUKKOTTAI,TN,8,10,No COD
622102,PUDUKKOTTAI,TN,8,10,No COD
622103,PUDUKKOTTAI,TN,8,10,No COD
622104,PUDUKKOTTAI,TN,8,10,No COD
622201,PUDUKKOTTAI,TN,8,10,No COD
